annotation_approver,comment_count,created_at,id,label,text,updated_at,user
,0,2022-01-09T23:34:30.239169Z,244,4,@ynmax02 @RozyRazit siap pakej bwk balik omicron lagi,2022-01-09T23:34:30.239169Z,1
,0,2022-01-09T23:34:33.128921Z,245,2,@txtdrimedia Harus dijadiin duta omicron nih,2022-01-09T23:34:33.128921Z,1
,0,2022-01-09T23:34:35.833228Z,246,2,@TongSate Waktu itu belum omicron 😆😆,2022-01-09T23:34:35.833228Z,1
,0,2022-01-09T23:34:38.151087Z,247,2,"@pengenjadimeong Tapi dia bawa temen baru, namanya omicron..",2022-01-09T23:34:38.151087Z,1
,0,2022-01-09T23:34:48.215900Z,248,2,"Bagi gua Inggris barometer dalam penilaian Covid. Karena disana penggila sepak bola, yg kerumunanya selalu diizinkan. Kalau disana tinggi Covid, penonton pun gak boleh hadir.  Omicron Mengamuk di Inggris, Rumah Sakit London Kekurangan Staf  https://t.co/EbONNUl6BY",2022-01-09T23:34:48.215900Z,1
,0,2022-01-09T23:34:53.188887Z,249,1,@kumparan Oooo ini yg darii turki gak bawa tape ketan tp malah bawa omicron,2022-01-09T23:34:53.188887Z,1
,0,2022-01-09T23:34:56.837848Z,250,2,apakah omicron berbahaya?!?!,2022-01-09T23:34:56.837848Z,1
,0,2022-01-09T23:35:03.724422Z,251,1,"Kasus Omicron Melonjak, Australia Kembali Berlakukan Beberapa Pembatasan  https://t.co/IzIBsa7WZp",2022-01-09T23:35:03.724422Z,1
,0,2022-01-09T23:35:09.120226Z,252,3,"@didietmaulana ""jadi kaya, foya2 ke turki, pulang bawa omicron ya""",2022-01-09T23:35:09.120226Z,1
,0,2022-01-09T23:35:11.567604Z,253,4,"Omicron Mengamuk di Inggris, Rumah Sakit London Kekurangan Staf   #Sindonews #BukanBeritaBiasa . https://t.co/3ci62ZLK7R",2022-01-09T23:35:11.567604Z,1
,0,2022-01-09T23:35:16.630076Z,254,1,"@CNNIndonesia Duh kondisi begini masih banyak yg liburan (buang² duit) keluar negeri. Pulangnya bawa omicron, sebenarnya kebijakan pemerintah seperti apa ya, kelihatan takut bahaya omicron tp kok sepertinya bebas² aja ke/dari luar negeri? Apa agar TKA biar nggak kelihatan mencolok di bandara🤔",2022-01-09T23:35:16.630076Z,1
,0,2022-01-09T23:35:20.648839Z,255,4,@liliaragnar San Omicron!,2022-01-09T23:35:20.648839Z,1
,0,2022-01-09T23:35:24.872658Z,256,4,"@BryanArsyad3 @azwarsiregar Nyepak si ferdi kan gak ada efek buat internal mereka. Kalo bos omicron yg digesek, pastinya jadi Omaygad. Karna komisaris bakal jadi Komikirdulu",2022-01-09T23:35:24.872658Z,1
,0,2022-01-09T23:35:36.940695Z,257,2,"@imanlagi Muncul berita positif varian baru omicron  Pemerintah : ""jangan bepergian keluar negri dulu ya kalau ngga mendesak""  Artis dan orang berduit : ""halo gaaees sekarang kita lagi ada di eropahh lagi liburaan yeay""  Rakyat biasa : ""oalah suasu, gue juga yang kena imbasnya""",2022-01-09T23:35:36.940695Z,1
,0,2022-01-09T23:35:39.561920Z,258,4,"""Menkes Rilis SE Pencegahan &amp; Pengendalian Covid-19 Omicron di Indonesia, Ini Isinya""  https://t.co/StMTr6m7sg",2022-01-09T23:35:39.561920Z,1
,0,2022-01-09T23:35:44.930117Z,259,2,@gaghyogi49 Omicron Theta Mr Data :),2022-01-09T23:35:44.930117Z,1
,0,2022-01-09T23:35:49.576095Z,260,2,Omicron lambat laun mulai dicuatkan menjelang ramadhan,2022-01-09T23:35:49.576095Z,1
,0,2022-01-09T23:35:53.897438Z,261,1,"@yagmurhujann waduuh serem.. kayanya omicron di eropa lagi naik banget kasusnya, ya semoga cepet sembuh deh ya 😷🥲",2022-01-09T23:35:53.897438Z,1
,0,2022-01-09T23:35:56.560712Z,262,1,Sejatinya omicron tidak berbahaya. Tetapi media2 asyik menakuti 🤡. Media2 sekarang kurang baca literisasi dan terkesan adu domba,2022-01-09T23:35:56.560712Z,1
,0,2022-01-09T23:36:02.065392Z,263,2,"si mba kembang BZ jg lagi jelong² liburan ke AMRIK kek nya,, apakah di sana jg kasus omicron tinggi 🤔 siap² saja klo ampe positiv and koq ya ngePASI 2 bulan lg mo puasa 😤",2022-01-09T23:36:02.065392Z,1
,0,2022-01-09T23:36:06.260578Z,264,4,"Sadarilah, bahwa kita semua ini hanyalah alatNya. Cinta Semesta: PIRANTI  https://t.co/vQIB6VXMrm   #ispirasikehidupan #cerminkehidupan #Omicron_is_a_global_calamity",2022-01-09T23:36:06.260578Z,1
,0,2022-01-09T23:36:14.883382Z,265,3,"@CNNIndonesia kecentilan, udah tau omicron lagi mewabah kok malah liburan ke LN... Udah gitu bawa oleh-oleh virus lagi tuh.....",2022-01-09T23:36:14.883382Z,1
,0,2022-01-09T23:36:17.153631Z,266,4,"Outlook Harian: #Nikkei #Hangseng Bearish tren, investor khawatir tentang kenaikan suku bunga AS dan berita Omicron yang sedang berlangsung. https://t.co/AeR7liYSXc  https://t.co/wf4xSmVYaj",2022-01-09T23:36:17.153631Z,1
,0,2022-01-09T23:36:23.238104Z,267,2,Pertemuan dua keluarga besar yg kemudian ternyata membawa Omicron. What a joke.,2022-01-09T23:36:23.238104Z,1
,0,2022-01-09T23:36:26.852562Z,268,4,"Operasi Yustisi ingatkan masyarakat agar tetap disiplin prokes, mewaspadai varian baru Covid-19 Omicron  @DivHumas_Polri @HumasPoldaJatim  https://t.co/xvUycOGyTu",2022-01-09T23:36:26.852562Z,1
,0,2022-01-09T23:36:32.424383Z,269,2,@TRI40K0 maklum merasa DUNIA BISA DIBELI.. yg lain ngontrak.. padahal Pemerintah dengan lugas dan memberikan info kepada pejabat Negara Indonesia serta kepada Masyarakatnya agar dalam Prokes kali ini harus lebih MENCEGAH karena varian Omicron lebih kuat dari varian sebelumnya.,2022-01-09T23:36:32.424503Z,1
,0,2022-01-09T23:36:43.003866Z,270,1,"Setelah corona, ada omicron yg katanya virusnya lebih berbahaya, lalu ada lagi IHU yg katanya lebih berbahaya dari omicron, lalu nanti apa lagi.  Rakyat kecil mah taunya cari nafkah sehari hari, cari ilmu sebanyak mungkin, cari kesempatan untuk hidup lebih baik lagi .. dahlah 😪",2022-01-09T23:36:43.003866Z,1
,0,2022-01-09T23:36:46.675212Z,271,3,Yakin ..stelah omicron... Pasti ada varian baru....,2022-01-09T23:36:46.675212Z,1
,0,2022-01-09T23:36:52.314138Z,272,1,Siapapun yang berlibur ke LN disaat Covid-19 Varian Omicron merebak di berbagai Negara adalah ‘tidakan egois’ &amp; ‘tidak bertanggung jawab’ terhadap nasib saudara2nya sebangsa &amp; setanah air.  Sangat ‘tidak bertanggung jawab’ bila ‘membawa’ Virus Omicron saat kembali ke tanah air.,2022-01-09T23:36:52.314138Z,1
,0,2022-01-09T23:36:57.430992Z,273,2,Omegat onok omicron nehhhh,2022-01-09T23:36:57.430992Z,1
,0,2022-01-09T23:36:59.932643Z,274,2,@AhlulQohwah Pulang bawa omicron...,2022-01-09T23:36:59.932643Z,1
,0,2022-01-09T23:37:01.783836Z,275,4,KABAR TERBARU ASHANTY SETELAH DINYATAKAN POSITIF OMICRON USAI PULANG DARI TURKI  #Ashanty  #Omicron     https://t.co/YivpwUllEF via @tribunkaltim,2022-01-09T23:37:01.783836Z,1
,0,2022-01-09T23:37:12.964997Z,276,2,"@junyrain_ Konsernya offline semua, Di seoul 3 hari dr tgl 7-9.. Trus tur eropa juga tp semalem ada announced ditunda karna meningkatnya kasus omicron..",2022-01-09T23:37:12.964997Z,1
,0,2022-01-09T23:37:17.748960Z,277,3,2020 Beta di endorse artis 2021 Delta di endorse artis 2022 Omicron di endorse artis  Dana koped cair lagi PCR laku lagi Bisnis karantina laris lagi PPKM di terapkan lagi Ada yg dirumahkan lagi Ada yg terpaksa pinjol lagi Rakyat menjerit lagi   https://t.co/AULyrEYnAm,2022-01-09T23:37:17.748960Z,1
,0,2022-01-09T23:37:23.692310Z,278,2,"@adhitoge @detwooo @corbuzier @senhalim Tahun lalu gue gak keluar negeri karena omicron, biasanya karena gapunya uang..",2022-01-09T23:37:23.692310Z,1
,0,2022-01-09T23:37:26.520256Z,279,1,Kapolri Ingatkan Pentingnya Vaksinasi Mencegah Penularan Omicron  https://t.co/urkiHOp1qV,2022-01-09T23:37:26.520256Z,1
,0,2022-01-09T23:37:36.658261Z,280,3,"@kompascom Org kaya kebanyakan uang jadi gatal kaki nya kalau tidak ke Luar negeri,mana mau mereka mendengar himbauan pemerintah, org kaya itu rata rata egois,ya bagus jg kena omicron biar bisa jadi pelajaran bagi yg lain",2022-01-09T23:37:36.658261Z,1
,0,2022-01-09T23:37:38.895216Z,281,4,Sad sam 100% siguran da nemam omicron 😂😂😂😂😂  https://t.co/FHKvHNU1e3,2022-01-09T23:37:38.895216Z,1
,0,2022-01-09T23:37:41.334088Z,282,4,@LittleMarkoyy Yowoo nga omicron,2022-01-09T23:37:41.334088Z,1
,0,2022-01-09T23:37:46.903033Z,283,2,@Askrlfess dari turki pulang ke Indonesia bawa kebab ❌ dari turki pulang ke Indonesia bawa omicron✔️,2022-01-09T23:37:46.903033Z,1
,0,2022-01-09T23:42:54.557299Z,284,3,"@bo111n @nny_3991 @tanyakanrl buset dikira beban negara hanya perihal ""DUIT"" kali sampe bilang isolasi mandiri pake biaya sendiri, dengan masuknya omicron yg dibawa sama orang dari luar negeri aja udah nambah beban negara.",2022-01-09T23:42:54.557299Z,1
,0,2022-01-09T23:43:12.189671Z,285,3,Kalo liburan di luar negri pulangnya jangan bawa omicron dong mas..kesian yg disini liburan gak bisa tapi ketularan omicron ..eh susah lagi nanti dapet RS..,2022-01-09T23:43:12.189671Z,1
,0,2022-01-09T23:44:45.631553Z,286,3,Makanya Klu Pergi Itu Jangan Taunya Bwt Huhuhaha... Jangan Lari Dari Tanggung Jawab Klu Kek Gini Siapa yg Disalahin #omicron #bayarutang #purapuralupa #kelewataoooi,2022-01-09T23:44:45.631553Z,1
,0,2022-01-09T23:44:51.159434Z,287,3,"Aakkk knp sih ada liburan ke luar negri dulu ?? Artis emg suka egois mentang2 banyak duid. Kzl dekkhh dnger as*anty kena omicron.🤬 Bukan pengen ngedoain jd nya, malah pengen ngegerutu 🤬",2022-01-09T23:44:51.159434Z,1
,0,2022-01-09T23:44:55.735029Z,288,2,@kompascom Ya berarti klo omicron nyebar kemari tau ya gara2 siapa,2022-01-09T23:44:55.735029Z,1
,0,2022-01-09T23:45:06.216559Z,289,2,"Alasan ke Turki macem2 pdhl krn masuk Turki gapake karantina aja, cukup PCR negatif, makanya rame orang liburan ke Turki. Tp jadinya tempat nyebar Omicron jg dr sana.",2022-01-09T23:45:06.216559Z,1
,0,2022-01-09T23:45:13.225276Z,290,2,Orang kaya kena omicron karena ngabisin uang dengan jalan2. Sementara si miskin kena omicron karena harus cari uang utk bertahan hidup.,2022-01-09T23:45:13.225276Z,1
,0,2022-01-09T23:45:18.948479Z,291,3,Kalo yg endorse artis jadi nih omicron 😏😏,2022-01-09T23:45:18.948479Z,1
,0,2022-01-09T23:45:33.120066Z,292,2,"Momennya pas untuk ngepush promosi omicron. Apalagi masih H- jauh dari Lebaran. Semua udah tau kok sekarang, puncak promonya di Lebaran. Seperti biasa disanalah anggaran turun. Coba aja capture",2022-01-09T23:45:33.120066Z,1
,0,2022-01-09T23:45:43.677827Z,293,4,Pakar Kesehatan Beberkan Fakta Omicron: Bisa Mengalami Perburukan Juga  https://t.co/ZfOpq4gyYP,2022-01-09T23:45:43.677827Z,1
,0,2022-01-09T23:45:49.021891Z,294,1,Pemkot Surabaya Pastikan Tangani Pasien Omicron Sesuai Anjuran Menkes  https://t.co/31a5kgtBkE,2022-01-09T23:45:49.021891Z,1
,0,2022-01-09T23:45:53.379404Z,295,4,Didiagnosa terjangkit var omicron usai jalan2   ke LN.  https://t.co/klejbsvpt5,2022-01-09T23:45:53.379404Z,1
,0,2022-01-09T23:45:57.173710Z,296,3,Omicron sudah di endorse artis.. alamat gak bisa mudik lebaran,2022-01-09T23:45:57.173710Z,1
,0,2022-01-09T23:46:04.298251Z,297,2,WHO Tetap Puji Persiapan Tiongkok Jelang Olimpiade Beijing Meski Ada Omicron dan 'Panen' Boikot #Internasional  https://t.co/NNv3QhC00t  https://t.co/e4WjaNmW3e,2022-01-09T23:46:04.298251Z,1
,0,2022-01-09T23:46:07.442798Z,298,4,@TalhaHaHa5 ni iqbal bhai omicron is on its peak.,2022-01-09T23:46:07.442798Z,1
,0,2022-01-09T23:46:11.920730Z,299,4,"@BadVaccineTakes Except, there's: Alpha  Beta Gamma  Delta Epsilon Zeta Eta  Theta Iota Kappa 1.617.3 Mu Omicron...which spells: ABGDEZETIK1.617.3MO.  without the unnamed variant: ABGDEZETIKMO  The HORROR! 😱",2022-01-09T23:46:11.920730Z,1
,0,2022-01-09T23:46:15.707934Z,300,4,"#RT @kigalitoday: OMS ivuga ko n'ubwo Omicron ihitana bakeya, abantu badakwiye kwirara  #Rwanda #RwOT via @kigalitoday  https://t.co/5ynKsqVwTm",2022-01-09T23:46:15.707934Z,1
,0,2022-01-09T23:46:24.537981Z,301,2,"Bentar lagi kan lebaran, kek nya gak boleh mudik gara-gara omicron.",2022-01-09T23:46:24.537981Z,1
,0,2022-01-09T23:46:27.385836Z,302,2,@mutingiss omicron bukasih?,2022-01-09T23:46:27.385836Z,1
,0,2022-01-09T23:46:32.666979Z,303,4,"POPULER – Acara Grammy Awards Ditunda karena Covid-19 Omicron, BTS Batal Terbang ke Los Angeles  https://t.co/Y4y6miYv4J",2022-01-09T23:46:32.666979Z,1
,0,2022-01-09T23:46:36.779542Z,304,2,udah mulai rame omicron nih 😢,2022-01-09T23:46:36.779542Z,1
,0,2022-01-09T23:46:39.499860Z,305,4,@Kanwa1_ Sada ya omicron?,2022-01-09T23:46:39.499860Z,1
,0,2022-01-09T23:46:57.796109Z,306,3,"@CNNIndonesia Udah tau ini musim omicron di Eropa eh malah liburan kesana, iya sih itu duit duit lu tp di masa pandemi gini kenapa nafsunya gak ditahan dulu? Dan Anang suaminya kan anggota DPR, kok gak kasih teladan yg baek sih? Anyway, semoga cepat pulih  deh",2022-01-09T23:46:57.796109Z,1
,0,2022-01-09T23:47:09.929090Z,307,2,"….ternyata kontennya, instead of travelling malah lebih banyak event ketika singgah, dan ngadain gigs di kota setempat. Bukan hal yang bijak sih saat kasus Omicron mulai menanjak naik",2022-01-09T23:47:09.929090Z,1
,0,2022-01-09T23:47:12.637190Z,308,2,Omicron ini ancaman nyata,2022-01-09T23:47:12.637190Z,1
,0,2022-01-09T23:47:15.885362Z,309,3,"Buat artis yg pulang dari turki kena omicron, MODARO SUU ASU! bikin semua pada takut aja.",2022-01-09T23:47:15.885362Z,1
,0,2022-01-09T23:47:18.240139Z,310,4,@dovall3 Mas geral pegou omicron?,2022-01-09T23:47:18.240139Z,1
,0,2022-01-09T23:47:22.075831Z,311,4,Tahun baru.. Ninggalin jejak dulu.. Omicron.. Anak sudah 2 Co Ce Zeda dan Yuka..,2022-01-09T23:47:22.075831Z,1
,0,2022-01-09T23:47:25.060018Z,312,2,Pilih mana kenalan sama aku atau omicron?,2022-01-09T23:47:25.060018Z,1
,0,2022-01-09T23:47:27.748235Z,313,4,"@cloy4u tabh tak chali jayegi , omicron she dar nai lagta sahab🤣",2022-01-09T23:47:27.748235Z,1
,0,2022-01-09T23:47:32.055950Z,314,4,@ProjectLincoln @Juliet_notRomeo @GovRonDeSantis Omicron DeSantis,2022-01-09T23:47:32.055950Z,1
,0,2022-01-09T23:47:34.507451Z,315,4,@bogeystinhead Cue omicron....,2022-01-09T23:47:34.507451Z,1
,0,2022-01-09T23:47:41.863580Z,316,2,Pemkot Tangerang Antisipasi Lonjakan Covid-19 Varian Omicron  https://t.co/TUFCEfDWC5,2022-01-09T23:47:41.863580Z,1
,0,2022-01-09T23:47:45.638200Z,317,1,Vaksin Covid-19 yang dikembangkan pertama kali disebut WHO masih mampu mengurangi keparahan akibat infeksi Omicron. WHO pun mendorong agar semua orang segera mendapatkan vaksinasi agar munculnya varian-varian baru Covid-19 dapat diminimalisasi,2022-01-09T23:47:45.638200Z,1
,0,2022-01-09T23:47:50.509211Z,318,2,@CNNIndonesia Kamu bawa omicron dari cappocadia? Its not my dream,2022-01-09T23:47:50.509211Z,1
,0,2022-01-09T23:47:56.581787Z,319,2,@Flamboyan59 @corbuzier .. Omicron masuk Jakarta. Itu gubernurnya gak mau diundang podcast lagi? Tanyain ttg kemajuan lab covid gitu misalnya.,2022-01-09T23:47:56.581787Z,1
,0,2022-01-09T23:48:00.235989Z,320,2,"Perlu Diwaspadai Para orang Tua, Gejala Omicron pada Anak  https://t.co/NKcAwv9e3G",2022-01-09T23:48:00.235989Z,1
,0,2022-01-09T23:48:02.802707Z,321,4,@CyizaEmmanul @kemnique @RwandaHealth Hanyuma manweli we variany iriho ubu niyo yariho abo bantu uvuga igihe bapfaga?abahanga bagaragaza ko omicron itazahaza. Urumva ko bidaterwa no kuba abantu barikingiye ahubwo ubi biterwa no kuba variant iriho itarembya.,2022-01-09T23:48:02.802707Z,1
,0,2022-01-09T23:48:14.245944Z,322,1,Info yang santer akan ada ppkm pengetatan akibat jumlah pasien omicron meningkat. Nyesel tinggal di Jakarta yg banyak orang kaya hobi jalan2 pulang bawa penyakit. Mending jadi orang sunda kelapa jalan2 pulang bawa gulden,2022-01-09T23:48:14.245944Z,1
,0,2022-01-09T23:48:16.671940Z,323,4,@chowhanpriyanka Corona Omicron Rain... Ye wo... Sab kuchh😄😄,2022-01-09T23:48:16.671940Z,1
,0,2022-01-09T23:48:20.731797Z,324,4,@furtivelust ga update lu. grammy kan di undur sampe waktu yg belum ditentukan gara gara omicron. katanya di push jd bulan mei/juni 🥲,2022-01-09T23:48:20.731797Z,1
,0,2022-01-09T23:48:24.239142Z,325,4,@CorsettiJoan @bretto1997 @amyklobuchar Die from Omicron? Kinda...nah...,2022-01-09T23:48:24.239142Z,1
,0,2022-01-09T23:48:30.076797Z,326,2,@Askrlfess Pdhal negara luar lg krisis omicron malah dijabanin ama ni artis 🤣 Trus balik2 bawa aja tu penyakit ye sampe2 berjilid2 lagi ppkm nih.,2022-01-09T23:48:30.076797Z,1
,0,2022-01-09T23:48:33.533823Z,327,4,"@UmeshMBCult Ready and waiting ,ee janma lo girlfriend dorakadhu kani.  Vachi sava 🅱️engu omicron mawa 😑",2022-01-09T23:48:33.533823Z,1
,0,2022-01-09T23:48:38.262531Z,328,4,kecepeten tak woco halu omicron 🙏,2022-01-09T23:48:38.262531Z,1
,0,2022-01-09T23:48:40.258522Z,329,4,"OMS ivuga ko n'ubwo Omicron ihitana bakeya, abantu badakwiye kwirara  #Rwanda #RwOT via @kigalitoday  https://t.co/d2QZqhoEDM",2022-01-09T23:48:40.258522Z,1
,0,2022-01-09T23:48:45.312711Z,330,2,"Ditanya Mau Jadi Gubernur, Wagub Ariza: Kita Lagi Mikirin Omicron   #Sindonews #BukanBeritaBiasa . https://t.co/pHIsz0KIGQ",2022-01-09T23:48:45.312711Z,1
,0,2022-01-09T23:48:48.005831Z,331,1,"Omicron sudah menyebar ke mana-mana , Tetap Disiplin Prokes  https://t.co/lhW4pP0ZYD",2022-01-09T23:48:48.006834Z,1
,0,2022-01-09T23:48:54.813424Z,332,4,"Omicron sudah menyebar kemana-mana, Tetap Disiplin Prokes  https://t.co/GGZymTt4tK",2022-01-09T23:48:54.814423Z,1
,0,2022-01-09T23:49:00.651888Z,333,2,"Liburan ke Turki oleh-olehnya Omicron, yang di PPKM satu Indonesia.",2022-01-09T23:49:00.651888Z,1
,0,2022-01-09T23:49:03.715695Z,334,4,🇺🇲: omicron 🇲🇦: Rwa7,2022-01-09T23:49:03.715695Z,1
,0,2022-01-09T23:49:07.295852Z,335,1,@CNNIndonesia Makasih yang udah nyumbang omicron Siap ppkm lg kita Jng lupa nanti kalian edukasi ke kita di rumah aja Gluck,2022-01-09T23:49:07.295852Z,1
,0,2022-01-09T23:49:14.381705Z,336,3,"Komentar Annisa Bahar Soal Omicron Bikin Pro Kontra, Sebut Sudah Endorse Artis  https://t.co/yzfqteRL9B",2022-01-09T23:49:14.381705Z,1
,0,2022-01-09T23:49:16.808865Z,337,4,Kon Omicron bangeh daw deh 🤧,2022-01-09T23:49:16.808865Z,1
,0,2022-01-09T23:49:19.336562Z,338,4,😁😁 Ab steroids ki jagah Dolo 650 lena padega 😂 #omicron #corona  https://t.co/Kj3aMCHgrw,2022-01-09T23:49:19.336562Z,1
,0,2022-01-09T23:49:21.563608Z,339,4,@raghav_chadha Chadda ji ... omicron ke cases kitne hain abhi India main ..pata hai ?,2022-01-09T23:49:21.563608Z,1
,0,2022-01-09T23:49:28.527570Z,340,2,Thailand Perketat Persyaratan Masuk karena Omicron  https://t.co/WSwdsBQ9uk,2022-01-09T23:49:28.527570Z,1
,0,2022-01-09T23:49:31.497667Z,341,1,"Kabar Baik dari WHO, Vaksin Sinovac Masih Manjur Lawan Omicron Organisasi Kesehatan",2022-01-09T23:49:31.497667Z,1
,0,2022-01-09T23:49:36.899449Z,342,1,Omicron Memukul Pemulihan Sektor Ritel Inggris  https://t.co/cxln4EIPIE  https://t.co/F13E0D3owA,2022-01-09T23:49:36.899449Z,1
,0,2022-01-09T23:49:41.363637Z,343,2,@cuteeeegurls bahas artis kena omicron,2022-01-09T23:49:41.363637Z,1
,0,2022-01-09T23:49:45.967305Z,344,4,@ManojMehtamm ndtv walon ne aapko omicron ke baare mein nahi bataya kya,2022-01-09T23:49:45.967305Z,1
,0,2022-01-09T23:49:51.540250Z,345,3,"@Abdulghofursub Liat ada berita, katanya yang kena omicron kebanyakan yang udah vaksin lengkap wkwkwk",2022-01-09T23:49:51.540250Z,1
,0,2022-01-09T23:49:54.686295Z,346,4,aka omicron,2022-01-09T23:49:54.686295Z,1
,0,2022-01-09T23:49:59.103724Z,347,2,"Udah mbatin sih, liat artis2 pd jalan ke LN liburan pdhl di luar lg naik case omicron, kek apa pada gak takut gt lho? Pulang2 bw oleh2 omicron beneran kan",2022-01-09T23:49:59.104728Z,1
,0,2022-01-09T23:50:01.428573Z,348,4,@MobileRkhoNoman Omicron aja jai inshallah,2022-01-09T23:50:01.428573Z,1
,0,2022-01-09T23:50:03.419622Z,349,4,@Syed__Arham Lekin Kiya pata iss Baar Omicron Saath dedey humara.,2022-01-09T23:50:03.419622Z,1
,0,2022-01-09T23:50:05.607121Z,350,4,"""kaina kter men 70% dial omicron 7asab dirassate lgenomates ..  3 secondes plus tard Omicron jta7 ou te9ribanes jami3 l7alates lli kaina daba rah Omicron""  L3ar tllah wach hada scientifique",2022-01-09T23:50:05.607121Z,1
,0,2022-01-09T23:50:11.034065Z,351,1,"@kuusikissaa Iya, mbak. Kehantam omicron ini kayaknya. Lagi merebak banget di US. 😅  Alhamdulillah gejala ringan. Mgkn krn udah vaksin dan booster juga.   Amin. Matur nuwun. 🙏",2022-01-09T23:50:11.034065Z,1
,0,2022-01-09T23:50:14.592480Z,352,4,"Bukan Cuma Ashanty, Ada Enam Anggota Rombongan Lainnya Juga Kena Covid-19  Baca selengkapnya disini  https://t.co/ACwYPZ4mxv  #MataIndonesia #Ashanty #omicron #Covid19",2022-01-09T23:50:14.592480Z,1
,0,2022-01-09T23:50:19.640253Z,353,3,"@KompasTV Kami bukan sekedar jalan"", tapi jg bawa oleh"" omicron bwt rakyat jelata. Anying lo.",2022-01-09T23:50:19.640253Z,1
,0,2022-01-09T23:50:22.619000Z,354,1,"Gara2 omicron makin takut kemana2, badan juga lg gak fit. Masalahnya tu omicron ini bebarengan sm aku sakit dan sakit kali ini lama bgt woi sembuhnya dah hampir 2 minggu lebih batuk terus. Udah pcr dll tu negatif tp ttp aja batuk2 terus hm.",2022-01-09T23:50:22.619000Z,1
,0,2022-01-09T23:50:27.216100Z,355,4,@Y21234789 @raghav_chadha Bkl failao Omicron,2022-01-09T23:50:27.216100Z,1
,0,2022-01-09T23:50:33.948476Z,356,1,"@CNNIndonesia Kata teman kantorku, 'prediksi' di bulan Ramadhan diklaim penyebaran omicron akan sangat tinggi sehingga PPKM diterapkan nasional alias kembali dilarang mudik 🤔",2022-01-09T23:50:33.948476Z,1
,0,2022-01-09T23:50:38.144525Z,357,3,Annisa Bahar Nyeletuk Singgung Artis Diendorse Covid Usai Ashanty Diduga Positif Omicron #AnnisaBahar #Ashanty  https://t.co/qFXg5sj98d  https://t.co/rof4NV0mHz,2022-01-09T23:50:38.144525Z,1
,0,2022-01-09T23:50:40.774038Z,358,4,Thailand Perketat Persyaratan Masuk karena Omicron  https://t.co/vhW9gu2grC,2022-01-09T23:50:40.774038Z,1
,0,2022-01-09T23:50:43.846097Z,359,1,"Apapun yang terjadi nanti di Indonesia, tetaplah bernafas man-teman.  -Omicron",2022-01-09T23:50:43.846097Z,1
,0,2022-01-09T23:50:46.368722Z,360,4,@raghav_chadha Netao ke liye hum sab caron... Janta ke lockdown &amp; masking kyun ke #Omicron,2022-01-09T23:50:46.368722Z,1
,0,2022-01-09T23:50:50.744003Z,361,2,otw duta omicron indonesia = adsense youtube melambung.,2022-01-09T23:50:50.744003Z,1
,0,2022-01-09T23:50:56.829908Z,362,4,"KJ Berkata Kes Harian Mungkin Melebihi 30,000 Menjelang Akhir Mac Jika Varian Omicron Tidak Dibendung! -  https://t.co/dDLVCATjqm  Kita mungkin telah merancang banyak",2022-01-09T23:50:56.829908Z,1
,0,2022-01-09T23:50:59.491787Z,363,4,@RICHA_LAKHERA @realumarriaz @realsehajpal @BeingSalmanKhan Who are you??tumhe jaanta b nhi koi..jb omicron attack kare ga tumhe..tb Dr umar ko yaad krlena..now buzz off..  NO UMAR RIAZ NO BB15,2022-01-09T23:50:59.491787Z,1
,0,2022-01-09T23:51:03.692891Z,364,4,@Askrlfess Pulang dari Turki bawa oleh-oleh kebab ❌ Pulang dari Turki bawa oleh-oleh omicron ✅,2022-01-09T23:51:03.692891Z,1
,0,2022-01-09T23:51:10.899615Z,365,3,@StopPlandemit Dana 2022 omicron 2x lebih gede daripada delta...pengen insentif tuhh..,2022-01-09T23:51:10.899615Z,1
,0,2022-01-09T23:51:13.580023Z,366,3,"@Sabihazadd @AYawakiti @Endriyw @corbuzier Apaan sianying, org pada bahas si ashanty kena omicron, lu sangkut pautin sama agama dan umat. Waras?!?",2022-01-09T23:51:13.580023Z,1
,0,2022-01-09T23:51:16.385431Z,367,3,@CNNIndonesia Yaa... ashanty ppsitif Omicron dibesar2rin.. Asal tau aja ya.. Omluhut lebih menakutkan dibanding Omicron 😂,2022-01-09T23:51:16.386432Z,1
,0,2022-01-09T23:51:21.020237Z,368,4,"Cegah Omicron Masuk Medan, Bobby Nasution Memerintahkan Jajarannya Bereaksi Cepat  https://t.co/4B0LfW2iTr #News #Daerah",2022-01-09T23:51:21.020237Z,1
,0,2022-01-09T23:51:51.312034Z,369,4,Ni irihe tandukaniro riri hagati ya virusi ya Omicron na Delta ?  https://t.co/dLfx0iq3NX via @ubuzimainfo @GatabaziSauveur #RwOT #Rwanda #Uganda #Omikron,2022-01-09T23:51:51.312034Z,1
,0,2022-01-09T23:51:57.225470Z,370,3,"Ampun! Teror Omicron Belum Selesai, Flurona Sudah Renggut Satu Nyawa  https://t.co/ETGypVijE3 #News #Internasional",2022-01-09T23:51:57.225470Z,1
,0,2022-01-09T23:51:59.627183Z,371,4,"Bicara Omicron, Bobby Nasution Keluarkan Perintah  https://t.co/mzAHJoc3yX #News #Daerah",2022-01-09T23:51:59.627183Z,1
,0,2022-01-09T23:52:01.642073Z,372,4,@urs_sajju Telisina ammayiki Omicron positive,2022-01-09T23:52:01.642073Z,1
